Symbol	GSM452235	GSM452236	GSM452237	GSM452238	GSM452239	GSM452240	GSM452241	GSM452242	GSM452243	GSM452246	GSM452247	GSM452248	GSM452250	GSM452251	GSM452252	GSM452253	GSM452254	GSM452255	GSM452256	GSM452257	GSM452258	GSM452259	GSM452260
KRTAP19-3	0.900325	16.1072	14.6066	16.6027	16.2758	6.93984	16.9619	13.2373	20.1483	9.41343	11.3016	9.29432	2.84318	21.3319	18.9498	3.60643	19.4092	13.1486	11.9086	26.8487	12.3298	10.3749	2.48925
C2CD4A	0.51438	3.67266	1.91663	13.5826	0.943304	2.93159	1.31461	5.5296	7.098	3.94068	7.66332	14.9421	5.93856	12.9318	15.2539	0.74222	1.57851	2.23438	5.57245	2.64056	17.3121	15.4282	11.3958
ZNF517	8.31594	14.8127	6.34519	31.1462	1.37436	12.6059	27.0486	10.2181	12.586	31.8663	4.7302	10.8487	5.75302	7.55395	8.52471	1.37669	18.5897	9.98875	2.11237	12.7171	15.2614	6.50746	18.5255
LOXHD1	15.7049	3.04423	1.95815	1.86197	12.9992	3.77051	3.24174	1.25678	1.65776	4.04731	3.53782	3.43776	2.92137	5.36082	2.64007	2.16885	2.56408	3.34583	3.74757	5.20202	2.16443	3.49749	1.80941
FBXL22	1.32479	1.93332	3.8537	9.97811	7.98358	17.1485	1.04188	6.21165	5.1433	0.688839	0.669022	0.527864	0.731089	11.8192	3.34153	9.04394	10.2566	9.68305	1.71296	9.80089	8.49678	1.91473	0.749298
MAPK15	62.7344	40.406	62.898	53.4166	11.7339	54.6383	50.4136	28.1351	50.289	43.3972	36.2518	44.2855	36.1295	69.0933	58.6393	39.1058	24.7911	56.157	97.4318	94.9829	34.5231	59.1196	74.1452
TEX19	35.7903	6.10572	21.1646	43.5268	37.4709	47.1518	34.7358	26.52	22.6471	29.2614	18.725	28.5869	39.973	34.2812	39.425	29.0816	21.4297	37.7008	25.974	22.3385	5.87695	43.8742	36.0089
PCP4L1	20.7777	19.2909	22.6216	12.9591	19.6491	49.8754	27.2055	13.4716	16.1286	15.6066	25.4336	21.3403	23.437	38.7772	22.3575	22.316	27.9296	20.8196	32.9385	40.6887	47.7408	11.6216	9.66121
ZNF385C	14.5852	34.2313	21.7278	14.8015	31.7813	18.8938	19.6038	20.9301	16.0519	24.322	5.03039	22.0916	16.8461	19.52	8.58517	37.032	15.659	17.2562	34.8287	10.7031	4.35735	16.233	18.377
RSPO1	2.31397	8.31184	3.53374	6.48055	5.96776	6.62641	1.53083	2.22386	3.7133	2.58817	11.8438	4.103	5.29394	11.7511	6.68104	5.74129	11.9271	18.8551	19.8095	3.28943	8.4654	13.7836	5.83759
HARBI1	64.9576	88.1225	42.5158	54.2165	44.2882	39.0094	52.0305	59.5539	54.3601	54.9502	48.2461	63.0189	55.5857	55.4684	43.7864	31.3794	53.0807	52.1169	28.1265	38.6434	26.0681	29.9169	69.055
SPATC1	25.0956	23.2577	4.45801	8.22839	35.6708	10.1384	27.0052	27.2793	7.97277	31.5197	20.3744	26.3298	18.8562	7.85929	40.4888	6.50156	54.0034	38.9626	44.9076	22.5568	32.2218	23.2114	21.1519
DPPA5	1.11657	4.20627	5.78069	2.6601	9.58403	2.46694	0.921484	3.73204	2.62564	5.69453	12.594	4.35653	4.34488	2.36356	21.0357	1.90722	14.9368	6.08712	7.12863	4.7638	3.08391	11.9461	4.75285
PDZD9	0.839696	2.98226	0.588125	11.3973	2.83701	4.8444	1.10014	1.5084	1.3271	1.52098	8.91953	3.49298	1.11937	14.9013	1.20267	0.890744	4.19509	3.71287	7.34501	14.1539	16.4834	8.49866	3.37647
NUDT10	60.1828	54.7852	54.4522	105.378	48.476	72.1434	80.9165	39.5704	58.875	46.9863	55.6735	43.9085	26.6551	68.7356	50.6256	45.5077	45.346	52.5628	107.952	49.5829	71.8991	88.1523	47.6154
ZNF582	81.0852	79.338	70.0779	45.8649	72.5171	77.4292	65.755	74.6238	78.1793	62.8089	72.1195	82.8429	87.6466	87.2575	57.3365	77.7897	93.2769	53.0391	131.121	68.578	17.9817	71.4409	54.9559
SERTM1	4.15229	17.0774	7.47718	4.25695	2.98249	22.0848	6.88058	10.05	0.850629	7.52868	12.7709	4.1154	11.6798	10.5305	0.846342	3.49086	9.83245	11.0781	36.8036	2.69414	11.1854	7.56949	13.2431
C1GALT1C1L	4.2292	10.3846	3.32613	1.19167	2.03008	3.3717	1.15485	2.04376	2.09337	3.58027	16.3941	1.19866	8.31046	1.80805	1.49904	2.0242	11.1523	1.75903	22.4661	22.4336	1.37904	13.196	3.27053
CBY3	35.213	9.65882	10.1169	21.6367	28.4045	2.06161	27.666	23.0859	25.0888	17.7154	18.4741	12.8794	17.3477	29.6329	25.4642	17.6844	3.35975	17.8621	58.9975	20.9557	3.23362	15.4863	18.1504
SRFBP1	31.7044	72.0871	31.927	26.0612	48.3694	22.4566	43.9147	46.8285	23.0686	31.9521	40.6214	29.5512	31.0756	34.008	43.7476	34.3062	42.2239	34.8806	35.626	35.189	17.5642	13.355	41.0048
PRAM1	242.929	1163.03	315.741	1337.13	166.19	844.833	280.497	313.224	114.856	237.912	240.945	827.48	296.13	142.745	185.764	354.168	330.067	396.039	787.954	167.947	212.56	707.705	1326.58
MSS51	33.7238	43.3321	30.0075	52.7221	61.0787	43.6367	64.2375	52.9204	30.6012	65.2781	36.0623	48.5784	23.8976	57.4194	27.2028	43.604	39.9741	43.3567	70.0811	33.9625	37.1896	33.3143	42.4705
ZNF615	139.113	128.817	172.005	154.34	99.5995	86.8091	90.3041	113.801	116.127	129.695	134.663	126.442	162.257	129.261	84.4333	156.14	222.047	128.891	144.63	125.553	159.949	120.699	176.441
ACSM2B	1.58394	3.71439	0.737093	1.48839	1.81884	3.1579	2.79178	9.22133	1.95136	2.3018	13.3857	7.77526	4.18866	10.3226	7.62837	0.544273	14.0205	2.18962	12.0501	3.27145	6.96028	9.32306	2.86132
ANO7	11.5214	28.8133	13.8921	9.16982	17.513	21.2974	5.77897	7.42095	8.1186	10.0342	8.80402	12.86	14.5709	19.5424	17.5785	18.4854	11.704	15.764	33.9639	19.3733	9.66179	11.4607	35.2572
PXDNL	2.86741	10.761	1.06484	1.9093	1.69986	2.37371	1.48241	2.7391	1.15024	0.635836	1.70539	1.11807	1.4621	6.29577	17.7783	6.791	14.4545	9.59319	4.69598	16.7652	1.20214	4.26356	0.833855
ACOT6	1.31688	2.49575	1.58824	2.21668	4.05942	18.8404	1.30613	1.09811	2.08375	1.98094	2.05487	2.16772	4.15237	2.88084	1.96951	3.74789	4.71396	1.49003	1.93833	2.65377	2.26915	1.21932	3.40214
KRTAP21-1	9.42202	17.4135	6.33656	17.7403	15.7276	29.2348	29.4726	7.00681	3.71897	10.1043	12.7606	19.6693	15.5216	14.7831	13.3256	12.0345	9.01113	8.55232	30.2792	26.5165	27.9338	13.9371	14.5267
TECRL	1.36227	5.85099	0.149841	2.82172	0.276699	0.5606	2.86479	0.332475	3.93933	8.28364	3.17085	0.312096	4.37818	0.485314	0.815023	3.63357	9.36969	0.414399	11.834	0.222158	0.803696	1.09399	0.826441
BMPER	0.368385	0.803549	2.52258	0.804886	1.87708	11.1349	0.614351	0.838705	3.68157	1.2911	2.14464	4.32443	1.68579	1.16742	2.03662	11.3066	1.70677	7.25081	2.07144	2.16493	2.65936	1.31989	1.23884
SNX31	1.00141	6.72651	1.8016	4.47529	6.64623	2.61331	0.920658	2.11578	3.38774	2.59073	2.96472	4.11191	2.66917	1.50043	16.1484	2.89066	2.6654	2.52555	4.62761	15.9804	5.05321	0.856988	9.44146
RHOV	23.2231	5.89584	14.1781	6.29161	11.059	7.70412	8.90101	6.39795	36.2804	34.954	6.93612	6.75525	4.18087	7.82571	5.81005	6.4209	14.5362	12.1075	9.65124	31.3611	10.1567	4.20743	4.05554
C2orf80	10.8631	2.35647	9.62355	14.7335	14.7588	8.1373	14.9162	1.57135	6.25967	6.24157	2.02892	1.6771	1.62971	16.5385	10.6709	3.84216	26.4296	2.65259	24.183	2.19274	12.6155	2.54267	1.72488
CHSY3	6.62564	4.09445	2.86126	14.6689	8.84289	2.52767	1.91236	1.94303	2.16179	3.10814	2.29988	1.95659	2.38417	2.02362	3.95646	14.6729	6.10868	2.31925	36.2902	4.55449	3.45342	5.16427	0.670825
PAQR7	44.2388	25.8833	30.1544	100.311	62.6533	83.2585	47.9531	43.2982	22.9443	54.3302	29.5527	34.7206	19.6979	68.1165	42.3087	61.3973	71.51	29.1555	112.912	88.5268	43.1519	68.2875	57.1239
DAW1	2.91256	16.9656	4.65499	6.44993	5.86166	6.96844	6.96855	3.39142	2.41402	6.18744	15.7363	14.9066	5.82471	3.41028	5.65596	2.44544	23.9819	1.81373	30.7797	17.5412	20.4285	9.76367	14.1983
LIPI	3.81891	0.857304	6.1077	7.49335	16.2737	0.987469	13.1154	1.94984	1.36471	6.60033	9.97575	0.530989	5.10659	3.37833	7.89122	13.7071	1.43998	5.71665	0.548292	1.32969	11.9121	8.85895	0.704266
ADAMTSL5	7.0643	25.963	28.8131	25.3953	26.4933	10.6581	43.3747	22.9645	5.99316	39.662	5.17254	22.4458	7.92095	5.11617	20.7508	27.1086	18.9147	20.8459	8.0658	22.5038	3.04094	12.6508	11.5914
WFDC5	2.48598	7.16239	10.2689	13.3168	9.26426	3.99166	15.4059	11.7377	7.93127	21.4261	7.70807	1.83652	13.4738	16.4008	8.97081	10.4609	14.3584	9.73634	7.53167	4.96724	2.71697	13.9283	9.71924
CENPP	41.5394	51.7859	35.478	45.3226	70.5521	35.4881	38.196	46.1264	51.7311	72.3718	54.3154	35.307	42.18	30.9272	71.1205	40.1424	42.2826	23.3528	76.151	44.2657	88.6726	38.9023	52.9783
ANKRD33	12.1398	6.40754	9.91572	3.09103	13.5447	8.83979	27.0269	2.7336	11.062	6.66429	3.25664	11.5087	7.21697	11.7747	15.3599	8.68605	20.4381	13.3783	5.42982	22.1253	24.9697	16.1882	28.7749
FAM187B	3.18783	1.60074	1.62212	3.66026	9.48534	4.08272	2.82712	8.56657	1.64331	3.85192	2.37279	11.6803	1.95151	1.69422	1.49185	1.95977	13.4841	1.84341	16.3239	1.96321	2.05873	3.91633	16.7456
SLC26A9	17.8661	5.92788	2.97311	3.60963	1.62792	1.63597	15.2153	5.54194	23.0349	10.2223	1.86075	9.79321	3.91185	19.0308	7.61107	17.8557	18.6752	1.88672	39.4187	2.64497	13.7514	12.6217	1.26705
CBLN2	9.90108	18.9556	14.0062	3.87735	3.66134	3.94976	6.05531	13.1641	24.4796	24.1788	16.4188	9.7111	12.9186	14.3296	13.2274	22.0955	42.1696	16.109	43.4052	31.7261	13.2761	28.9197	16.2446
NLRP4	2.4105	3.31213	0.92249	1.54663	0.891753	1.21632	2.08275	0.951603	1.97629	1.20506	6.87222	0.908033	1.76061	3.15685	1.23918	1.27472	2.23899	1.82509	1.2734	1.25046	1.03305	0.761176	3.14393
MYADML2	11.9432	16.2413	10.0814	26.7867	29.7996	30.4183	14.9036	5.84716	1.79258	1.48411	9.33797	18.2293	16.9472	5.56965	2.86911	4.92209	25.3835	6.76575	30.7207	13.9078	24.4283	10.4207	19.0474
AGAP6	3.60235	16.2029	5.48964	16.4748	3.37612	30.0952	26.3023	5.43043	5.25594	3.73884	22.267	4.41873	15.1071	12.6932	6.19168	6.21508	5.38637	7.12398	4.43761	2.08239	7.41241	4.76887	4.22273
NRG4	5.07491	8.10001	6.00286	2.14499	16.0891	3.95441	14.2101	5.33284	10.1094	4.34913	1.90663	14.6346	7.01991	18.3474	6.19164	5.85648	4.20446	1.0074	31.909	18.7611	2.17916	1.96789	9.38005
ZNF600	686.008	838.473	929.015	587.775	489.937	448.829	378.592	410.907	282.75	884.173	291.441	672.498	561.331	509.728	642.566	1402.5	3245.79	956.578	412.786	654.663	1159.58	334.875	1008.82
EID2B	33.9659	57.7003	41.3835	41.4502	57.1501	29.1155	41.9558	49.3129	25.2789	48.7876	29.3441	55.4944	50.0492	34.9282	52.7658	65.1968	45.5054	59.4601	54.1929	45.3065	42.0377	33.5854	31.455
RBM46	3.1816	1.56652	4.86964	0.98375	1.64438	0.650828	7.18302	0.463972	11.3206	10.2222	4.20561	4.70331	0.224965	1.62801	4.3601	4.30715	5.8977	1.25378	7.45299	4.531	5.00104	1.9596	1.4166
KISS1R	66.1531	37.6759	25.9799	41.4943	30.7318	23.3264	43.4977	55.626	58.0507	24.515	44.8324	31.4598	40.6947	53.8006	56.922	143.152	94.5597	50.4341	106.516	58.2545	26.5766	48.8606	68.492
TCF24	5.63245	0.654925	3.95598	1.00448	4.46716	0.6882	9.63886	5.42644	6.88158	1.52974	0.180685	0.202143	3.35663	0.29189	4.61647	0.85188	9.11741	3.4584	7.31504	0.731725	0.501286	0.482866	0.299953
SH2D6	13.9916	30.4178	18.1184	20.8631	27.7658	34.7464	27.7756	17.6813	13.3658	25.6152	32.9227	19.9947	9.59346	43.4072	31.757	26.2261	32.3734	22.4413	43.5715	31.3533	33.5112	14.4736	16.1842
MAP3K15	3.01291	1.96724	1.90407	1.88847	12.3127	23.9014	0.914806	15.6007	2.1559	12.5122	11.4379	16.7915	2.86064	6.70007	1.44508	4.85854	24.4405	9.47508	8.82579	10.2025	21.4407	13.32	3.86505
GPR137C	21.1208	0.74553	4.9989	19.0956	23.8689	17.3776	17.9074	19.0506	24.869	36.678	18.8665	13.675	11.8498	26.5303	20.4512	13.7424	22.0206	6.90496	41.266	21.3995	21.6434	15.3288	3.86239
TSSK4	3.8112	24.3614	2.83486	7.47746	3.50668	2.20796	4.19915	3.70962	1.60214	1.97014	2.79512	13.4615	7.37206	3.25232	24.3947	14.5907	5.78024	2.78554	24.6412	2.52838	16.1364	1.15498	1.89338
HEPACAM2	5.65418	19.7111	1.96819	10.6554	6.19989	7.83985	8.76659	10.3524	10.3065	6.65856	0.865058	10.9473	1.03282	9.91319	3.5349	1.10996	2.79461	0.525644	0.962453	2.86169	4.82913	1.5763	4.20102
CFAP100	32.4663	40.0483	34.8107	25.8732	34.7083	40.332	28.1032	29.2876	21.9165	43.7102	33.4669	33.0753	20.3068	42.5981	34.2383	46.0169	53.1821	22.5768	64.137	26.5802	25.5623	8.62466	25.7285
MALRD1	6.24	4.81618	10.8998	0.896781	6.20017	7.31316	3.22442	1.28046	1.45228	5.56942	6.24683	10.1719	0.905733	7.56686	2.07332	13.6426	1.33762	3.4599	6.36732	14.4459	3.52729	2.88273	14.9148
PGLYRP2	3.4712	34.1309	1.22626	36.5872	21.9641	26.8527	2.71221	12.5344	23.984	28.5819	27.4244	20.947	27.4842	13.8764	24.1557	21.4508	16.1348	13.0279	8.72922	20.391	14.3588	11.7284	36.7023
OTOS	23.0331	18.1705	17.9717	25.822	14.8704	26.5748	13.1778	12.5592	20.9528	10.1071	13.4458	2.25019	24.8418	35.6721	23.7109	22.8112	21.9053	16.0982	39.7206	28.9631	26.5813	19.5619	17.7455
POTEM	26.9917	19.608	20.2905	3.69115	6.81001	4.73002	29.379	7.56651	26.4785	39.247	17.1817	29.6668	30.5967	18.1966	8.94636	5.5569	4.31074	26.6281	4.90143	27.1868	34.6149	9.80159	35.8846
NOMO3	175.215	118.792	137.89	159.433	98.8273	102.527	138.258	154.905	215.494	95.6821	137.97	98.739	113.052	110.479	154.77	114.623	115.672	152.422	109.819	202.665	45.2561	92.5988	114.449
RNF148	1.57821	1.62393	0.888279	1.15032	2.56967	2.48742	1.08259	1.70859	1.13757	0.972177	1.14926	1.39582	1.53787	2.48597	9.18759	1.44297	0.955995	0.856757	2.04707	1.52054	2.63292	0.939833	0.703534
VWCE	30.206	25.0009	25.215	11.6721	26.0063	30.6709	35.7986	29.4642	32.7747	91.7925	40.4631	8.45654	23.0274	59.8983	49.6292	22.917	21.5059	7.23896	32.5143	68.9691	79.409	20.122	13.553
DCST2	20.1282	26.4224	28.6283	25.2415	22.0372	42.5218	12.6235	16.8746	19.7453	31.5926	19.4512	11.2334	22.9805	24.2672	14.9171	24.843	38.5575	10.8893	46.795	49.0004	33.6772	51.5631	28.6535
RDH12	4.1981	3.40623	2.66367	3.88179	2.14011	2.77425	9.15395	2.13898	6.94392	3.67602	3.42092	5.24985	2.72044	3.81785	28.122	3.32422	38.9383	1.52455	4.44399	9.30297	11.8975	4.1254	2.12938
IGSF5	2.76324	2.91321	14.9986	12.9967	16.3561	31.5842	2.59284	20.5988	4.901	5.52486	8.68023	4.18239	5.40911	21.9606	2.89782	12.7791	3.15963	2.02596	31.5186	14.2036	13.6942	8.60176	24.214
EFCAB10	8.63084	14.7939	11.9519	8.12022	3.20665	27.565	5.6697	7.43979	2.87598	2.9513	15.1204	7.5315	4.99234	11.7716	2.41444	1.37649	10.771	17.8387	13.8777	14.4842	5.96808	2.21403	4.50411
XKR7	44.4443	13.7651	3.6153	18.6181	26.5795	13.6564	33.2754	4.28472	16.6245	21.9487	8.21847	3.4978	24.6753	27.6754	18.0279	17.9993	5.46919	11.4047	11.0385	26.487	4.33386	4.00004	10.777
NPW	0.658307	0.789445	0.587022	0.770227	0.520008	0.831376	0.789205	0.613316	0.661946	0.612977	0.716903	0.560211	0.49015	0.779603	0.738585	1.97249	1.1036	0.540282	1.25216	1.02443	0.933662	0.788169	0.615369
PIP5KL1	22.2674	13.2823	15.2412	30.057	32.8931	33.6596	32.0951	21.1248	25.3478	29.9731	16.5866	6.19024	12.0764	41.0596	21.8026	27.7656	11.3643	19.9064	59.5631	26.1646	83.1774	26.9739	30.715
FAM24A	2.83778	2.37336	4.07168	1.05612	1.08815	1.16419	1.99337	8.21055	1.04352	1.88417	0.589455	1.91455	1.6459	2.51934	1.83032	1.96098	3.56702	1.7638	2.51858	1.22399	0.874473	13.2276	1.08679
UTS2B	10.1641	10.6616	0.958697	11.4216	20.0357	28.1747	14.6415	1.61704	19.5244	17.8509	15.0132	5.45423	1.11493	15.2488	26.1859	11.099	27.8695	6.8853	30.3101	7.81414	12.2147	13.1437	11.2646
ZNF283	19.9363	18.1019	8.15279	3.20004	24.2565	2.14638	11.2494	11.4381	20.6161	8.25615	8.48023	17.8851	20.3961	18.1946	3.3029	20.3595	19.903	26.8944	5.51029	3.85758	6.2658	7.30646	6.99657
ACTL9	11.5335	9.37679	2.28986	2.13968	3.63636	1.40943	23.6349	3.32693	1.46802	3.89554	1.93201	4.52286	4.70469	3.89257	3.10522	2.68151	13.9269	15.2943	6.69692	5.54194	2.44865	11.1959	3.78442
SLC38A11	34.0289	2.02134	18.9621	4.99442	7.55644	2.18281	8.2164	5.14504	41.2978	18.0436	16.9029	15.9028	6.15019	14.7734	21.1064	142.157	49.3437	2.3562	55.0834	38.7058	30.5819	3.70184	53.5862
PATE2	13.1469	2.57064	12.9485	4.47251	4.80408	21.1043	21.2943	3.51552	14.7367	25.5399	6.09767	16.6796	12.3403	30.483	29.7925	6.43243	9.5675	6.75042	29.1323	62.1979	19.8264	23.385	1.57393
DEFB132	14.5459	23.3176	3.00773	16.8358	9.98772	15.9954	19.0625	5.77573	16.8223	5.97406	5.36481	1.35854	2.36617	0.874864	2.13787	17.4059	25.61	7.74603	37.203	16.0386	23.4976	2.31604	8.54245
FREM3	0.510624	2.30443	2.32453	3.62834	0.954628	2.35724	0.904478	6.67236	0.642853	4.68581	0.998885	5.50977	4.04946	1.92382	0.651978	3.57952	22.1371	0.948705	6.73216	1.74992	2.47325	7.65261	5.95982
ZNF418	47.4072	58.6476	20.6844	13.3925	55.5329	33.2003	37.3109	26.3283	33.1449	38.536	41.5663	54.6263	36.6729	55.4755	45.4069	55.8436	62.2436	61.4002	68.7754	48.3586	32.5062	37.7581	56.0302
AKAIN1	11.4313	14.4448	6.97623	3.62488	11.9698	9.13691	9.56509	5.04437	1.19388	17.4539	14.1397	16.6886	2.47628	5.27624	10.3175	2.90211	40.6877	3.11144	4.0015	14.3602	19.6558	15.122	18.4531
MARS2	55.7826	31.0458	54.6344	33.3395	39.6968	38.5007	71.4013	105.633	68.0618	22.1582	58.465	38.2016	50.0214	73.6062	61.3079	58.9314	64.6086	50.5281	36.5587	63.2139	25.7955	26.6184	38.2253
CC2D2B	29.7576	18.068	19.6861	62.6297	37.2567	9.41591	49.9351	30.5152	51.8693	57.8354	60.5647	68.4992	49.6346	126.497	58.3678	48.7686	26.5832	58.5243	129.317	39.0959	77.1542	19.6341	17.9063
SPACA3	17.0867	18.2083	20.0448	1.12639	26.5264	8.08489	5.84674	43.7358	31.391	19.8538	10.3286	11.4985	60.7449	18.2201	22.4077	21.3326	18.8372	76.3255	14.6296	24.2333	20.0904	39.0631	6.2815
PRAP1	9.76541	14.7952	7.91309	12.2927	18.5962	11.3776	5.59684	16.9473	16.9558	9.6589	9.08449	7.51875	15.6421	9.45592	17.6475	8.58237	11.1118	8.6642	6.63996	48.4992	9.07944	5.88899	37.0309
FAM47A	1.1458	1.03585	1.29027	1.95235	1.41905	1.0571	4.65893	2.9032	0.67143	0.685026	1.33413	1.52937	0.788134	0.655433	0.677458	1.52373	1.72897	0.737409	3.12578	1.16061	3.3119	0.891392	0.882608
TMEM132E	32.8972	13.6913	24.8803	40.6092	26.8366	34.0795	26.0631	22.3452	25.8636	34.1616	23.6655	24.5117	21.751	30.6401	22.6431	18.0819	37.4483	19.4775	75.6498	30.5863	13.7369	29.5388	6.47955
PYDC1	3.01392	2.96078	10.515	21.2132	29.3591	4.85634	20.6473	18.1909	3.04269	2.76807	5.10164	14.0662	2.46063	11.465	14.9642	3.98441	20.7885	1.93242	7.07521	2.9779	3.38689	5.66561	26.5575
VWC2	5.27292	11.178	10.0689	11.5402	8.69688	4.15176	6.64739	5.6305	5.67577	4.38853	4.58958	6.14472	2.54376	6.72455	10.0461	5.14988	1.03654	4.38359	38.2473	21.1922	17.5939	0.873787	2.61702
C11orf97	2.78425	2.43929	1.30221	2.21264	2.52174	2.49092	2.17607	0.991823	1.04758	5.33883	1.46526	1.94979	1.68668	2.64742	2.15285	3.44226	3.1617	0.935909	3.25519	2.5139	2.25845	0.964488	1.55655
PGBD4	19.5551	75.6049	40.9672	40.8953	43.5846	44.9919	39.6869	33.5878	46.7103	26.3844	36.3434	18.5428	39.853	49.6829	19.1964	26.8616	55.307	28.3315	47.8185	37.0401	39.8064	32.4342	65.1342
LANCL3	10.548	26.6279	34.797	3.39723	27.4424	2.24345	20.901	14.8735	6.54144	14.6092	8.2928	21.8416	9.77497	4.73941	11.1652	18.4077	5.00037	10.0387	4.92902	4.54077	2.74621	12.3994	21.9086
ZCWPW2	5.73341	3.27494	4.83214	3.58087	8.66134	4.14685	0.542895	10.2975	0.432903	0.954991	1.55472	1.2733	2.59243	2.54348	2.89213	9.01044	5.73078	13.2	13.8613	1.28486	17.8119	4.44942	4.08768
TEX26	2.34606	1.78161	3.5017	4.78268	2.88167	6.60068	18.9249	1.36937	7.47772	13.6143	1.88791	2.43366	16.5503	1.78833	2.4833	14.8221	8.06208	13.4032	5.54897	4.17081	19.6155	4.55039	4.7877
WDR38	1.95657	5.80678	2.84919	4.51511	2.46052	2.83578	2.90379	4.79675	3.71174	12.1738	2.87268	4.00139	2.3731	4.99849	2.83416	4.81596	5.5742	1.90961	4.02291	3.03749	2.95985	3.28917	2.6193
KRT222	1.86714	14.7328	3.62927	1.94305	4.52134	3.21819	3.4451	0.793756	7.6132	3.81033	1.32461	13.0059	0.752582	6.17835	6.83411	2.40975	5.836	4.18223	25.4868	6.45848	9.1317	1.81522	14.1275
SFTA2	7.73889	3.62367	1.05277	19.0958	2.2433	4.69337	31.869	17.5726	7.30788	30.7805	17.4627	2.02877	15.0602	2.03965	9.80129	1.77405	9.62172	3.17097	15.1685	10.0109	23.5873	10.7281	17.3568
LRRC72	23.5151	10.8216	19.4812	19.2253	20.857	28.7853	12.3388	5.89311	19.6581	13.6	9.11556	14.9657	15.4762	39.7158	16.835	34.9458	2.90752	14.193	17.3562	24.0998	37.8579	10.524	40.6062
AIFM3	58.3182	88.5815	71.4557	83.4849	51.1793	121.572	47.1871	64.1067	59.7609	57.9358	46.5183	97.2365	77.0775	21.2234	53.6053	83.062	61.9999	29.7489	60.9497	45.1681	20.0939	91.3287	53.8219
PEX11G	31.8795	17.1604	6.72848	31.4469	22.458	7.02195	22.1156	50.413	11.7034	10.9037	7.86581	26.4921	9.12039	32.0322	12.8577	13.0328	15.642	9.4571	58.6773	21.7673	8.21913	24.2476	8.85796
GLIS1	16.0987	33.0197	10.7005	18.262	7.57859	39.7864	20.1243	20.5589	4.67282	4.5912	5.16209	4.33666	5.8842	15.8317	2.85087	22.7199	25.308	13.3419	33.4018	7.91653	8.66122	2.14308	6.13522
ZNF793	85.8357	23.0851	23.0057	41.4513	64.2768	34.3347	28.5795	34.9882	59.569	25.5307	4.98925	64.4754	31.3752	49.771	30.5326	92.6436	16.2523	38.4514	46.2749	20.3506	5.40397	12.5122	67.8323
SYT6	16.8211	38.8941	31.925	44.4634	39.3925	45.5291	6.29356	39.8207	17.4584	31.7409	23.1865	21.8231	29.5369	26.1751	34.4567	20.1081	42.2337	20.9252	45.7414	27.2164	56.3231	32.6129	45.6446
TRAM1L1	6.30574	21.0464	4.87328	18.3122	29.2378	16.8737	24.2824	10.8551	6.15717	10.195	10.4891	3.567	20.1895	15.5524	13.7611	13.7269	2.25672	2.27531	7.39615	50.4642	33.8436	19.2438	31.051
CCDC154	13.4929	6.99951	14.2742	2.42462	6.22755	6.32856	12.2101	10.6202	8.26463	11.3985	7.25355	9.61314	6.43771	10.159	10.0765	5.26633	3.62038	4.86557	13.3808	8.36501	5.74064	6.92366	5.16093
PLD6	36.3881	37.8174	26.3374	42.9855	41.277	43.1422	33.9786	12.7553	27.2567	40.3082	12.5888	17.8115	28.0287	26.0064	24.079	55.9107	31.8505	13.2363	61.0696	43.7326	38.0487	33.9601	19.841
KLLN	4.42048	34.8489	30.1035	25.1005	9.20931	33.5708	24.9429	8.75711	31.15	39.8458	26.5411	38.185	20.9352	12.1199	19.8456	30.9139	38.8434	21.8095	72.4467	26.586	6.07423	32.7942	11.9433
TMEM225	4.57715	4.78022	14.9598	2.90221	18.5284	33.5224	12.7511	21.1119	24.8726	4.78037	17.9149	2.39503	5.70331	16.5457	9.30461	7.07601	5.89919	8.31386	10.7106	46.8095	30.6841	21.0821	4.3503
SHISA8	2.99817	11.5544	24.8288	37.254	19.9741	22.4312	19.9813	14.6535	30.4531	26.493	17.8949	17.7778	23.9573	7.50402	19.106	46.4245	64.5055	28.7876	55.8566	34.9761	40.8416	15.6499	19.4292
KCTD19	1.85014	2.05246	4.68377	3.1444	2.0872	3.46047	3.48551	2.13479	1.18498	6.25939	1.49849	16.6869	2.95137	2.99584	1.60184	1.70832	4.49756	1.48898	2.63959	4.34125	1.93246	6.83389	2.65519
HMX2	17.9905	8.08419	13.0549	12.3217	16.5704	34.1686	10.4416	19.7294	24.6793	24.4118	24.5485	16.3869	18.1062	1.81707	29.3451	26.7692	24.1177	4.66712	18.5352	44.4582	22.4972	24.2703	28.2757
ZNF850	14.4597	19.1081	17.3352	18.0981	23.2252	7.88881	25.4138	30.0146	24.4919	15.1605	30.2064	21.4871	13.2039	14.8526	32.1596	41.278	0.404799	28.5779	18.7142	10.8209	16.1254	11.7959	0.65501
FAM9C	13.9714	2.77797	1.00061	24.04	22.6402	16.0111	7.90748	8.84771	2.79646	1.3079	0.771656	16.1647	7.93164	2.9026	3.29529	0.932395	3.79743	13.3942	7.66927	4.70868	3.3232	2.03101	9.55008
CYP4F22	9.12898	24.2049	2.90955	17.329	4.49165	37.1603	42.4655	21.1982	5.70824	26.5213	33.554	8.33673	15.2609	18.7752	25.7687	21.2925	4.68063	7.21657	92.8228	43.6267	14.4282	38.1605	48.4854
