Symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
PNLIPRP1	-1.64523529411765	-1.42905263157895	-1.25414552339447	0.223315871058164	0.573695340521125	-5.17454424095145
PNLIPRP2	-0.840725490196079	-0.12095	-1.5291255596099	0.140233132368632	0.473725853389453	-4.97720994923193
PNMA1	-0.260980392156863	-2.3915	-0.55426981085142	0.584885998999965	0.845913560803702	-5.92479016564657
PNMT	0.92764705882353	0.3315	1.30910075150642	0.203771055676339	0.551899160410332	-5.25955267755491
PNN	0.424254901960783	-1.34205	0.822387192284334	0.419525090390155	0.747233674162995	-5.74609998591441
PNO1	1.05125490196078	-0.0801	1.84541997060711	0.0782374685314601	0.367498274632242	-4.51164670558222
PNOC	1.968	3.0628	2.62400080622112	0.0153632817189861	0.180549614446832	-3.12456039471716
PNP	-0.746294117647059	-0.17035	-1.78509010482944	0.0877963123813352	0.385253966789638	-4.60550119277995
PNPLA2	-2.1978431372549	0.2535	-2.39034199329219	0.0256558116012607	0.222703918997018	-3.5710636321148
PNPLA4	-0.458098039215686	0.21795	-0.924875161843515	0.364887940220162	0.706604426241737	-5.66048894775024
PNPLA6	-0.80978431372549	-2.65965	-1.10050660140419	0.282797698005907	0.633723541676695	-5.49246833639834
PNPLA7	-1.23129411764706	-0.8936	-2.09154909402369	0.0480245590993239	0.296123166726066	-4.10631242167224
PNPLA8	0.342686274509803	0.44395	0.696303596544436	0.493401228939151	0.795574292933826	-5.83842088310007
PNPO	-0.749078431372547	-1.01705	-1.44994411688987	0.160932356890244	0.499554270897026	-5.0829660914407
PNPT1	1.36250980392157	-1.9542	2.05876400965449	0.051330914326448	0.304269551664403	-4.16228232126903
PNRC1	-1.54427450980392	-0.6203	-3.33314602707595	0.00296334035495478	0.0879678071672757	-1.65981278178329
PNRC2	1.50347916666667	-0.694578947368421	3.05923120953975	0.00586955146135597	0.117710315798	-2.26102264692717
POC1B	0.459479166666665	0.634263157894737	0.746197246317028	0.463667227401093	0.776362955390991	-5.7989556757398
PODN	-0.0070000000000019	-0.355222222222222	-0.00404378913731448	0.996812815126294	0.999182697049672	-5.90660556868133
PODXL	-0.894470588235293	-4.6813	-1.11339466430511	0.277344367917095	0.628741682346718	-5.47910693177873
POFUT1	-1.15458823529412	-0.4254	-2.20370725239044	0.0381113805439811	0.267616533749737	-3.91055089795057
POGLUT1	0.243274509803922	0.26245	0.51968260538167	0.608382556584433	0.856451482953456	-5.94294177047404
POGZ	-0.795196078431375	1.14375	-1.35959072799033	0.187489298384783	0.534248688315226	-5.19798427499909
POLA1	0.622690476190476	-0.208529411764706	0.780150402578389	0.444717164611239	0.76338492755492	-5.76283780961788
POLA2	-0.80178431372549	-1.62385	-1.91499644933685	0.0683485608264194	0.345965712924576	-4.4006340903798
POLB	-0.269019607843138	1.313	-0.593845517119558	0.558565404900667	0.834602490076649	-5.90262873924667
POLD1	-0.34064705882353	-0.77355	-0.747935594831371	0.462279712996121	0.775367697386534	-5.80237193643759
POLD2	-0.157313725490197	-4.56405	-0.278445843277654	0.783224361818849	0.931848261802546	-6.03753333697429
POLD4	-0.535254901960786	0.3877	-1.10573387584971	0.280576589943567	0.63211205204594	-5.48706578250138
POLDIP2	0.155882352941177	-0.3695	0.331286567481017	0.743507346126863	0.917408517673131	-6.02164542660802
POLDIP3	0.685921568627451	0.2797	1.40257274911288	0.174452303121528	0.516722676091083	-5.14403401767851
POLE	-1.69171428571429	-0.0731764705882353	-2.22173457534111	0.0383813742963972	0.26798305790309	-3.88609868016431
POLE2	1.54188235294118	0.5626	2.84381133909821	0.00934148161344755	0.142211681548149	-2.6859087743035
POLE4	0.875784313725489	0.58375	1.99747198521419	0.0580615712624536	0.323506790006417	-4.2653344873193
POLG	1.26809803921568	-1.55345	1.81098554397986	0.0835764088036723	0.378569085619601	-4.5654944852687
POLG2	0.384117647058823	0.0545	0.770989223020513	0.448769931955897	0.765840191277343	-5.78548627866906
POLH	0.622784313725489	-0.3413	1.62585802998498	0.117967624228881	0.43836057886777	-4.84195377999308
POLQ	2.59676470588235	-0.82475	3.850885586277	0.000845038898660333	0.0520675778227481	-0.525902995157172
POLR1A	-0.393960784313724	-0.7082	-0.678239054312604	0.504566934781959	0.801275795332119	-5.8504521619662
POLR1C	2.27606666666667	3.26372222222222	1.86871749107225	0.0760902695182377	0.362975587197916	-4.47187415801695
POLR1D	-2.48129411764706	0.275894736842105	-4.8051944226567	9.06224477099624e-05	0.028840616579932	1.44774964581249
POLR1E	1.22607843137255	-0.5405	1.85906564294676	0.0762051820500507	0.362975587197916	-4.49010555304309
POLR2A	-1.77707843137255	-1.77785	-1.89732439555793	0.0707505749349314	0.351993409792076	-4.42910666392868
POLR2B	2.30225490196078	-0.38975	2.05898136145893	0.0513083403492816	0.304269551664403	-4.16191318501708
POLR2C	-0.30586274509804	-0.59465	-0.798249398318013	0.433107695026773	0.75602448027085	-5.76489484682512
POLR2D	0.902999999999999	0.06955	1.88662703717571	0.07224022136351	0.354392037383198	-4.4462512240986
POLR2E	-0.274176470588235	-0.76205	-0.66380043575211	0.513592868643618	0.806773573510264	-5.85985068444072
POLR2F	0.971156862745096	-0.53185	1.93823336731598	0.0652992742541614	0.340922251820682	-4.36291432020584
POLR2G	-0.83821568627451	0.05185	-2.12424049023167	0.0449191513440924	0.287465846464699	-4.0499288577067
POLR2H	0.822294117647058	-0.82305	1.75432580869472	0.0930469326343371	0.395734318947331	-4.65247705233286
POLR2I	0.89270588235294	-2.0072	1.48859613048863	0.150538274449796	0.48633084304768	-5.03191045511055
POLR2J	0.443411764705882	-0.4601	1.34350833865562	0.192560504395312	0.539442547774101	-5.21780873645026
POLR2J2	0.449352941176469	-1.37905	0.87868837915405	0.388898816907761	0.724172222409265	-5.70022652369336
POLR2K	1.58847058823529	0.8292	1.83503903442676	0.0798149230303589	0.370515445421099	-4.52795751338982
POLR2L	0.844627450980391	-1.2854	1.71039969012736	0.101008762723407	0.410441385441204	-4.71849236067916
POLR3C	0.197117647058822	-0.41545	0.407413812146369	0.687571410231169	0.892080450132761	-5.99397155559164
POLR3D	3.68591666666667	2.77135714285714	3.20149122285313	0.00542236220456853	0.113726181038168	-2.06489628158133
POLR3E	-0.881509803921568	-1.23095	-1.81046542274408	0.0836594113023785	0.378569085619601	-4.56630218466188
POLR3F	0.205901960784314	-0.50265	0.450737871982263	0.656511245889986	0.878998716711563	-5.97571542934123
POLR3H	0.27643137254902	-1.2587	0.657701130622514	0.517432508378739	0.809322642744796	-5.86376261582531
POLR3K	-0.010862745098039	0.2911	-0.0290944381777117	0.977046937332266	0.994035939884716	-6.0754456383261
POLRMT	-1.05482352941176	-2.8116	-2.48487289387314	0.0208945445563126	0.205920747393061	-3.39311086478359
POM121	-0.172882352941177	-2.15295	-0.404467999098461	0.689704729347832	0.893485716730545	-5.99514703162946
POMC	1.23229166666667	0.706052631578947	2.26697150390445	0.0338644841807254	0.251675221844624	-3.80039078497258
POMGNT1	-1.08309803921569	-1.9133	-2.6844267544014	0.0134175806914429	0.169753489310776	-3.00563540918313
POMT1	0.062039215686274	-2.8036	0.0958429385173444	0.924497602782597	0.979916956900237	-6.07131615277992
POMT2	-0.908039215686275	-1.9365	-1.54997130117326	0.135162674150313	0.465845801216098	-4.94861754353068
POMZP3	NA	2.57555555555556	NA	NA	NA	NA
PON1	-1.2463125	-0.0115263157894737	-1.91776853895358	0.0685835026656758	0.346599743880455	-4.39522587153169
PON2	-0.366529411764704	-4.66255	-0.495090108483859	0.625358114931659	0.865392140260063	-5.95515447212741
PON3	1.02933333333333	-1.85522222222222	0.99210491141514	0.332768919926194	0.681488706110256	-5.5894719445821
POP1	-1.67	-0.3965	-2.71186480729205	0.0126129825905423	0.163453343953559	-2.95120347149742
POPDC2	0.652980392156862	0.4907	0.753089336247013	0.459238656310277	0.773202131193696	-5.79863922490695
POPDC3	-2.19913725490196	-2.2266	-2.49710083389997	0.0203424855685223	0.203410837422951	-3.36981683115978
POR	0.366725490196077	-1.29295	0.553390596209799	0.585477673842658	0.846369352056909	-5.9252656670268
PORCN	0.684647058823529	-1.40505	1.30012960407929	0.206775887578175	0.555131777192217	-5.27028552922512
POSTN	-2.64874509803922	0.2639	-3.14396946129091	0.00464503993444874	0.107202756346893	-2.06332139500919
POT1	0.515291666666667	1.25826315789474	0.445037571068507	0.660761505949921	0.881312781244627	-5.97367145499983
POU2AF1	0.87256862745098	1.10535	1.36761755447842	0.184997910301538	0.53152603479289	-5.18801570530442
POU2F1	-1.66433333333333	0.13965	-2.27037113246381	0.0331380278961205	0.24881642127026	-3.79118447686243
POU2F2	-1.89280392156863	3.17445	-2.88414881116657	0.0085144949516665	0.136478716181785	-2.60370129557392
POU2F3	-0.167607843137254	0.7842	-0.253029046011398	0.80255342381752	0.939528987436128	-6.04420181675321
POU3F1	-0.492588235294118	-2.2087	-0.847740362244826	0.405550055972188	0.737572053256392	-5.72579369922851
POU3F2	-0.913333333333332	0.277210526315789	-0.983845178516801	0.336184922421633	0.683640382934268	-5.60238685098607
POU3F4	1.13174509803922	1.61365	3.60848250114382	0.00152598122237217	0.0669736203152228	-1.06107525140851
POU4F1	-2.00382352941176	0.69175	-2.46100593632271	0.0220124253611896	0.208777405215508	-3.43839855326164
POU5F1	-0.250784313725491	-5.4965	-0.304761187597375	0.763361603732635	0.923313575818345	-6.02996218701668
POU6F1	-0.58264705882353	-0.11525	-1.5890443152202	0.126066390622061	0.451585314943915	-4.89419822872906
POU6F2	-0.268166666666667	-2.72515789473684	-0.534678497300101	0.598384178781547	0.85247223598849	-5.93061997742436
PPA1	1.38382352941176	-0.21575	2.96838193706865	0.00700721422123553	0.126193701818225	-2.43049112825536
PPA2	0.447588235294117	-0.45355	0.961156127884512	0.346734913928206	0.692968584757131	-5.62795873861086
PPAN	1.2868431372549	-1.35585	1.44968011981834	0.16100529372639	0.499710551035184	-5.08331103592699
PPARA	-0.934666666666667	-1.7648	-2.40304402988819	0.0249623211179479	0.219742882971605	-3.54737631221472
PPARD	-0.152	-2.4122	-0.412492017654514	0.6839000787689	0.889932152543987	-5.99192547060215
PPARG	-1.44013725490196	-1.94445	-1.80457865769671	0.0846038170886522	0.379437859034885	-4.57543196541828
PPARGC1A	-0.895333333333331	0.3693	-1.59163399417188	0.125481924545345	0.450382472880655	-4.8905537069328
PPAT	1.49883333333333	-0.870157894736842	3.79294809808436	0.00103695570742463	0.0576078963890229	-0.698938305933248
PPBP	-3.53450980392157	5.007	-3.66263017391274	0.00133786003578608	0.064773725589402	-0.942069483684926
PPCDC	-0.966039215686274	2.0142	-1.8301711096667	0.0805640958628188	0.37211898109951	-4.53558321431436
PPEF1	1.0489375	-0.180611111111111	1.43324179069912	0.166937568919036	0.508197199918795	-4.95795654598543
PPEF2	1.27972916666667	-0.215	1.67209041786354	0.109065563830434	0.424134186793452	-4.77229984420371
PPFIA1	0.943529411764706	-0.552	2.30071128087839	0.0310770657523402	0.241607203145972	-3.73614730065311
PPFIA2	-0.179196078431373	0.52035	-0.431108727448672	0.670509688153763	0.884490115138294	-5.98421131791638
PPFIA4	-0.273196078431373	-1.11855	-0.605050324068312	0.551226489061835	0.829986685083512	-5.89608572807437
PPFIBP1	0.0851875000000009	-1.03177777777778	0.112970283577483	0.911158432295334	0.975926037302575	-5.90040754843785
PPFIBP2	0.50129411764706	0.3451	0.9556251647356	0.34946199087381	0.694765891188445	-5.63299217248515
PPHLN1	-0.307058823529411	1.018	-0.812209928403204	0.425219068568642	0.751316998672173	-5.7540886585687
PPIB	2.46674509803921	0.7134	3.79788483606901	0.00096200133519556	0.0554152852461609	-0.643405566516459
PPIC	1.51156862745098	-0.6395	3.614781120172	0.00150282809655394	0.0664851149915465	-1.04725044532346
PPID	0.723372549019607	-0.7868	1.88053247505476	0.0731011155128101	0.356707407394859	-4.4559881713548
PPIE	0.421431372549019	1.62055	0.654044443760238	0.51974205826127	0.810742104308182	-5.86609129293104
PPIF	-0.709058823529412	-0.4517	-1.75111860464568	0.0936095053745528	0.396902867334696	-4.6573394206645
PPIG	1.32488235294118	-0.94885	2.14210074066659	0.0433000129019421	0.284311016455669	-4.01888694395717
PPIH	1.77809803921568	-0.97695	4.00026591525509	0.000585858168946481	0.0463169423818343	-0.193618204583346
PPIL2	0.876823529411764	0.7663	0.850522342020861	0.404034863550182	0.736359368941152	-5.72353040258701
PPIL4	0.643645833333334	-0.0923157894736842	0.881015961087458	0.388097051031863	0.723481053348908	-5.69359138356908
PPIP5K1	0.731254901960784	-0.9911	1.59476041473981	0.124779326983446	0.449444575314547	-4.88614760802519
PPIP5K2	1.20641176470589	0.397421052631579	1.10598931134038	0.281009925226282	0.632343799186711	-5.33318841003058
PPL	-0.282490196078431	-2.40745	-0.277504117492236	0.783938070920158	0.932095792773269	-6.03779171254177
PPM1A	-2.5351568627451	1.39345	-4.74496502765971	9.36818624037787e-05	0.028840616579932	1.47070339714433
PPM1B	-0.695960784313725	1.8711	-1.4774249831423	0.153484707824368	0.489981488970272	-5.04677872165346
PPM1D	0.431078431372548	-2.19925	1.06403567230924	0.298648816585923	0.648039221393036	-5.5295246496205
PPM1E	0.32064705882353	-1.09445	0.660993829209989	0.515357716442866	0.808097033798947	-5.86165507145915
PPM1F	-1.35707843137255	0.37815	-3.76631274740454	0.00103912977663744	0.0576078963890229	-0.713284146961173
PPM1G	0.547647058823529	-1.0655	1.30734741462327	0.204355642360278	0.55247455499992	-5.26165526104971
PPM1J	-0.518333333333332	-0.53225	-1.23931361401302	0.22805766654305	0.577916781295941	-5.34137522754019
PPM1K	0.239392156862745	-0.06985	0.270933902740436	0.788922833608987	0.934612904269008	-6.03957015712955
PPM1M	0.402375	0.205842105263158	0.535029959179894	0.598145312112758	0.852456304615308	-5.93043607231661
PPM1N	0.0998039215686279	-0.8455	0.276911247592801	0.78438749101231	0.932255645892311	-6.03795392888142
PPME1	0.291313725490197	-1.31405	0.253811486143889	0.801956390648079	0.939152364848105	-6.0440059868516
PPOX	0.565098039215686	0.091	1.19147498364644	0.245938849224867	0.596596455095285	-5.39522278067734
PPP1CA	1.55190196078431	1.02045	1.86287355041968	0.0756463268037705	0.362409126098798	-4.48407404860156
PPP1CB	-0.593627450980392	-0.66225	-1.03992102539424	0.309471774811479	0.658393455604221	-5.55340979598767
PPP1CC	-0.876411764705882	0.13105	-2.12760063917333	0.0446104316880145	0.287022323716952	-4.04410151628141
PPP1R10	-1.45106666666667	1.463625	-0.840209598292222	0.411576078367593	0.741616578382888	-5.3009568948518
PPP1R11	-1.02658823529412	-0.8276	-2.48024186486033	0.0211072378692986	0.206022118362922	-3.40191680167154
PPP1R12A	-0.701117647058824	0.54705	-1.49474597416399	0.148935979873883	0.484195160906861	-5.02368659877902
PPP1R12B	-0.494549019607843	-0.1867	-1.7004591006411	0.102888931746842	0.414249309480604	-4.73325670131777
PPP1R12C	-0.376803921568625	-0.25895	-0.644146423108652	0.526022004286825	0.814167431441185	-5.87233202479507
PPP1R14A	-1.05676470588235	-0.89125	-1.62237176615656	0.118715435826945	0.439584362029757	-4.84694131872704
PPP1R14C	-0.880687499999999	-2.48563157894737	-1.43953466103208	0.164467530289508	0.504720593899983	-5.09271625644698
PPP1R15A	1.00849019607843	2.54655	1.30268027823674	0.205918079421269	0.554284428256231	-5.26724035889646
PPP1R15B	-0.327235294117647	1.37885	-0.77095969288277	0.448787082712035	0.765840191277343	-5.78550821832941
PPP1R16A	0.216215686274509	-0.10455	0.410044856699355	0.68566828503914	0.891179415069379	-5.99291458280718
PPP1R16B	-2.6015	0.0625555555555556	-3.5062441135878	0.00217219923080637	0.0782904405505461	-1.31806157402108
PPP1R1A	-1.13635416666667	0.472736842105263	-1.92995077844358	0.0669741521630322	0.343324015136289	-4.37558024642499
PPP1R1B	-0.247583333333333	-0.713157894736842	-0.385404461199828	0.703742023499615	0.898774454954474	-5.99802884799452
PPP1R2	-0.965882352941177	0.779	-1.7721582183001	0.0899715451727716	0.389383175852358	-4.62532129226935
PPP1R3A	-0.0635098039215679	1.23935	-0.0747598462288537	0.941069428029796	0.985130320557203	-6.07309703064464
PPP1R3D	-0.268607843137256	1.82035	-0.327278543971898	0.746496087146097	0.918191613845092	-6.02294615720198
PPP1R3E	0.118843137254902	0.55135	0.222879200196211	0.825649366139111	0.947587931134431	-6.05128967200133
PPP1R7	0.121039215686274	1.65455	0.135872973636559	0.893135380001501	0.970770704419105	-6.06672497233033
PPP1R8	-0.384294117647058	-4.48665	-0.537923193357312	0.595934839337123	0.851537292707596	-5.93351078770719
PPP1R9A	-0.950843137254899	0.60045	-1.13948486303468	0.266539934030893	0.618315308572838	-5.45163581369139
PPP1R9B	-0.697312499999999	0.141789473684211	-1.16721491869722	0.255965224439959	0.607793984997425	-5.41735148797259
PPP2CA	0.578627450980391	0.6425	1.56976819989808	0.130488311139215	0.458748650855797	-4.92117906999187
PPP2CB	-0.611999999999999	-0.309368421052632	-1.44204310214696	0.163766166767419	0.503825814867219	-5.0894642373343
PPP2R1A	0.338627450980392	-2.4595	0.600870815512383	0.553958051124393	0.831192303745213	-5.89854016381872
PPP2R1B	-1.72682352941176	-4.2458	-3.46287720544865	0.0021702151654729	0.0782904405505461	-1.3791692093603
PPP2R2A	-0.630764705882353	1.24985	-1.38638896537639	0.179273725158929	0.523370553689996	-5.16451192285804
PPP2R2B	-1.97433333333333	-0.37885	-2.30988208673599	0.0304776120102236	0.23915032907632	-3.71942589030326
PPP2R2C	0.331960784313725	-0.0375	0.705516005395614	0.487761862665532	0.792288155785318	-5.83216894298077
PPP2R2D	-0.519313725490197	-0.69475	-1.25968613264075	0.220749890199878	0.57171145898856	-5.31788707615669
PPP2R3A	-0.338529411764706	-1.86675	-0.70894589839493	0.485671782833049	0.790977752633415	-5.82982123594172
PPP2R3B	1.0346	-1.5525	1.43571640323573	0.166240050952445	0.507486981564214	-5.09336874568368
PPP2R3C	0.577666666666668	0.97135	1.09953713443927	0.283211027251501	0.633827309476891	-5.49346780183303
PPP2R5A	-0.975705882352941	2.16765	-2.21355583859944	0.0373362785590259	0.264959410242429	-3.89305403178772
PPP2R5B	-1.17350980392157	0.14285	-2.32468793669947	0.0295321601533389	0.236342757811815	-3.69234714646104
PPP2R5C	-1.81641176470588	1.29205	-3.9121594589534	0.000727258518421935	0.0505040932506632	-0.389783933861117
PPP2R5D	1.06135294117647	4.72515	0.957514902753388	0.348528611946595	0.694170078899575	-5.63127541890993
PPP2R5E	0.41478431372549	-2.6501	0.869375663902067	0.393862098301873	0.729028047644286	-5.7080098950158
PPP3CA	-0.397372549019607	-0.7481	-0.938227967523985	0.358134358500283	0.701707240849874	-5.64865045837595
PPP3CB	1.03243137254902	-0.7181	1.80564918470104	0.0844313918375716	0.379418465018755	-4.57377330188094
PPP3CC	0.856764705882352	0.82725	1.16737653758833	0.255335051876768	0.607610994274364	-5.42164643442928
PPP3R1	-0.427392156862746	0.97605	-0.818183599691933	0.421871093145354	0.748631252793669	-5.74941093032998
PPP3R2	3.53123529411765	1.14452631578947	3.6290312600509	0.00153519433534761	0.0672445518770083	-1.02477297248898
PPP4C	-1.42614583333333	-1.49663157894737	-2.7202205959082	0.0126877719536231	0.163913878558292	-2.9457260712899
PPP4R1	-1.09435294117647	-1.1312	-1.26821365606459	0.217744759049836	0.567770786120116	-5.30795755996803
PPP4R2	0.503647058823529	-0.6449	1.35036797949499	0.190384452466177	0.5370876276689	-5.20937724604502
PPP5C	0.786604166666667	-2.18326315789474	1.50993852551178	0.145683964713099	0.481482577282302	-4.99971106278796
PPP6C	-0.892549019607842	2.333	-1.51140251575635	0.144665989545144	0.479689954840141	-5.00127531507738
PPP6R1	-0.472450980392157	-1.38125	-1.0479850599056	0.305822110985718	0.654171269220007	-5.54547741433846
PPP6R2	0.253549019607844	-0.49315	0.735990707323883	0.469373976448024	0.781087730424361	-5.81092973188338
PPP6R3	-1.81280392156863	1.13345	-3.17575853300886	0.00430900850523152	0.104169691951608	-1.99604783052122
PPTC7	-1.09958823529412	-0.04165	-2.0957110327562	0.047618783966267	0.295413003145459	-4.09916582089548
PPWD1	0.183520833333334	-0.593789473684211	0.317830127815632	0.753694341949025	0.919726584180821	-6.02145739001642
PPY	0.788666666666667	1.2517	0.862681675474653	0.397454901613694	0.731507029115999	-5.71355687539375
PQBP1	0.0935294117647059	0.4375	0.247041713623998	0.807126048667209	0.940938856796072	-6.04568043430365
PRADC1	0.871196078431371	1.04585	1.16979739063889	0.254379255915248	0.606605125145028	-5.41901340627134
PRAF2	-1.12072549019608	-1.52495	-2.37800352251494	0.026346442926075	0.225083949185667	-3.59400467466356
PRAME	-0.802372549019609	-6.07235	-1.10700117876056	0.28004001397245	0.631567762182491	-5.48575254938328
PRAMEF12	-1.34313725490196	-0.816	-2.03645749347946	0.0536953604655422	0.310716958460548	-4.20002841068556
PRC1	-1.10129411764706	0.5389	-1.22254156389217	0.234210899611863	0.584602245476688	-5.36046360181866
PRCC	0.262176470588236	-1.16115	0.668646660272063	0.510553396534279	0.804834744251587	-5.85671774936955
PRCP	-0.0121372549019616	1.11135	-0.026704470026743	0.978931931925305	0.994210159145832	-6.07551168732482
PRDM1	-1.10419607843137	3.1851	-2.9343998996264	0.00758172048115708	0.131432333105952	-2.50061328646394
PRDM10	-0.344666666666667	0.8707	-0.647892596279245	0.523640324961985	0.812836771098885	-5.86998080994765
PRDM15	-1.67543137254902	0.83255	-3.30056573736118	0.00320321347060327	0.0889022358466053	-1.72982245069667
PRDM2	-2.61260784313726	7.69595	-1.78259408607726	0.088212599005427	0.385680816256599	-4.60933500129442
PRDM6	0.0100588235294123	-0.07245	0.0098496871460888	0.992228411995695	0.998003477325608	-6.07581683917098
PRDX1	2.4531568627451	1.41685	3.8936238938039	0.000761060182253226	0.0513638976763422	-0.43098928243997
PRDX2	-0.933882352941176	-1.9988	-1.6762887403122	0.107584818442122	0.422181563020559	-4.76888295390265
PRDX3	0.943098039215685	-1.1617	1.50578331485383	0.146095171091416	0.481756884994352	-5.00885829476212
PRDX4	2.31511764705882	-0.71915	2.60208389555776	0.0161323440643906	0.183739296390218	-3.16736322389284
PRDX5	0.911529411764705	0.9448	2.51460763946767	0.0195757062845397	0.199270420162916	-3.33636019073842
PRDX6	-1.52237254901961	-0.98235	-3.33465827627536	0.00295264159040215	0.0879036769578674	-1.65655837155744
PRELID1	0.348166666666667	1.91052631578947	1.15939586124864	0.259068103145162	0.610481137911044	-5.42581083165576
PRELP	-1.371	-0.750526315789474	-2.25284221430588	0.0348783080392071	0.255212760114873	-3.82565083822926
PREP	0.848215686274509	-1.75235	1.71134214418048	0.100832032497825	0.410151629064344	-4.71708919623238
PREPL	0.407882352941175	-1.2353	0.720509708690579	0.47866340548852	0.786395909789517	-5.82182601783632
PREX1	0.333725490196078	-1.546	0.699872802194426	0.491211927454837	0.79443392874962	-5.83600797632348
PRF1	-0.676980392156863	7.5119	-1.02410860499732	0.31671718884182	0.665569467716233	-5.56880328066574
PRG2	1.7058431372549	1.5693	1.41367387944441	0.171205277031582	0.512618500747008	-5.12987341764919
PRG4	0.0531372549019604	-2.8655	0.0946499419559989	0.925434466398606	0.980350712783491	-6.07142866438161
PRICKLE1	-0.236607843137255	0.21855	-0.426735589779694	0.673645319803023	0.886135310662533	-5.98605348498802
PRICKLE2	-0.813274509803921	-1.69195	-2.27184142108517	0.0330353410570688	0.24855161366747	-3.78852746902832
PRICKLE3	-0.492823529411764	-1.1149	-1.02949598536081	0.314235391626687	0.662936276850961	-5.56358259497505
PRIM1	2.46688235294117	-0.85215	3.49379656066917	0.00201425757927841	0.0759706483694747	-1.31187636679299
PRIM2	0.806705882352941	-0.3923	1.90955788622603	0.0690800439487663	0.347623210528905	-4.4094162957007
PRIMA1	-0.324196078431371	-0.6129	-0.470662743003758	0.642432456179978	0.873118773707234	-5.96671220924594
PRKAA1	-1.14529411764706	1.4075	-2.12224067257595	0.0451037998235755	0.28785229431549	-4.05339422756303
PRKAA2	-1.66	-1.34755555555556	-1.15342462984596	0.262071610947607	0.613500665287559	-5.28115312144742
PRKAB1	-0.570960784313726	-0.70765	-1.5401174689689	0.137540337525102	0.468998345314514	-4.96217172942349
PRKAB2	0.587784313725491	-0.47505	0.655734785233859	0.518673739252815	0.810384899030315	-5.86501638739712
PRKACA	0.712313725490196	1.0368	1.39430928429361	0.176901060652627	0.520352587983524	-5.15451475276399
PRKACB	0.231901960784313	0.30145	0.38761251949163	0.701961492952317	0.897882573025929	-6.00171128989608
PRKACG	0.96407843137255	0.3458	1.16912719581133	0.254643594305252	0.606777583327823	-5.41974281996753
PRKAG1	0.812549019607842	-0.455	1.9334067278318	0.065922619600581	0.341771086866138	-4.37077537796489
PRKAG2	-3.1881875	-0.0109444444444444	-2.32178185483644	0.0306962032556429	0.239929334280855	-3.60098792540443
PRKAR1A	-1.50878431372549	1.7172	-3.46278702993928	0.00217068684601878	0.0782904405505461	-1.37936525199056
PRKAR1B	-1.64182352941176	-0.98055	-3.23411455849425	0.00375234593234804	0.0974200610604914	-1.87197204524026
PRKAR2A	1.4136862745098	-0.9297	2.47643715474271	0.0212834846409526	0.206306170139295	-3.40914483467685
PRKAR2B	-3.53023529411765	-0.4627	-5.02969046767522	4.66275324882623e-05	0.0276647543285672	2.1028305175808
PRKCA	1.04776470588235	-1.6434	2.36271965651216	0.0272257039429953	0.228204839416088	-3.62232794036132
PRKCB	-2.13447058823529	3.1747	-3.63953189611837	0.00141514315072748	0.0654873776027028	-0.992877836983853
PRKCD	1.06235294117647	1.323	2.04791720313208	0.052468786593987	0.306958360079077	-4.18067098110591
PRKCE	-1.65586274509804	-1.96415	-2.1154502163321	0.0457358891241125	0.290098940818651	-4.06514530307923
PRKCG	-1.72086274509804	0.6976	-4.02780307994295	0.000547535517909348	0.0457772672579114	-0.132217742328419
PRKCH	-0.871529411764706	1.9862	-1.7367696529787	0.0961622391743856	0.402404224467917	-4.6790121889083
PRKCI	0.618607843137254	-1.64585	1.05772157071614	0.301456262784834	0.650113340430978	-5.53582629309289
PRKCQ	-0.62749019607843	1.9553	-1.10633947050169	0.280320088239219	0.631819885047026	-5.4864384067532
PRKCSH	0.805529411764705	-3.0723	1.12633442962239	0.271946534563254	0.624010964350044	-5.46555282066509
PRKCZ	0.155235294117646	-1.39305	0.339061437253052	0.737721501338795	0.915105626628763	-6.01907756185594
PRKD1	-0.855294117647059	-4.165	-1.10476025420424	0.280989327536308	0.632343799186711	-5.48807378034619
PRKD2	-0.438352941176472	0.8294	-0.717849122928641	0.480270640211269	0.787690855006545	-5.82367646388552
PRKD3	-0.701764705882352	0.9525	-1.6969285861243	0.103563810114457	0.415306649697569	-4.73848473165798
PRKDC	0.204274509803921	-2.0287	0.500328912966003	0.62172362896285	0.863493997709386	-5.952601314938
PRKG1	-0.031333333333332	0.1717	-0.0586894841509747	0.953719868181357	0.988642010783503	-6.0741590056434
PRKG2	1.77239583333333	-0.00278947368421052	2.10492894232573	0.0472789846199922	0.294511726216341	-4.08429433650803
PRKRA	-1.17989583333333	-0.0602631578947368	-2.38507907366629	0.0263894882330633	0.225206589396358	-3.58569895561819
PRKRIP1	1.30360784313725	-1.6096	1.88101860275562	0.073032119547742	0.356618065835153	-4.45521233346953
PRKX	0.682104166666665	0.308736842105263	1.49879916328107	0.148533396034314	0.48366829387296	-5.01466361483723
PRL	-0.292901960784315	0.6167	-0.683773194452251	0.501131222602838	0.799496764801642	-5.84679848112647
PRLR	-0.16589583333333	-0.972368421052632	-0.232542802759022	0.818326012405215	0.945143864150643	-6.04465316174222
PRM1	-0.7781875	-0.558315789473684	-0.834388925675128	0.413279542186612	0.742567092288836	-5.73187885767934
PRM2	-0.415333333333334	-0.211111111111111	-0.608460164930011	0.549597879589966	0.829646361925363	-5.88426880627052
